"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","adj_p_val"
"Gm6341",5.64001521037061e-39,-0.399039679107549,0,1,1.45439072229827e-34,5.49149480983085e-36
"Ccnb2",5.64001521037061e-39,-0.580642272263485,0,1,1.45439072229827e-34,5.49149480983085e-36
"Gm28727",5.64001521037061e-39,-0.746263886677139,0,1,1.45439072229827e-34,5.49149480983085e-36
"Ruvbl2",8.38467511214453e-39,-1.00127130912269,0.01,1,2.16215617116871e-34,6.12290900064354e-36
"Gm10288",1.27617018375844e-38,-1.77704473197384,0.02,1,3.2908600528579e-34,6.21282184459736e-36
"Rpl31-ps8",1.27617018375844e-38,-2.35399756766767,0.02,1,3.2908600528579e-34,6.21282184459736e-36
"Ifitm2",1.62266116083387e-38,-1.51611967379071,0.03,1,4.18435633544231e-34,6.30113640521093e-36
"Uhrf1",2.15718466457067e-38,-0.46988972861771,0,0.99,5.56273209452839e-34,6.30113640521093e-36
"Foxh1",2.15718466457067e-38,-0.617186480083573,0,0.99,5.56273209452839e-34,6.30113640521093e-36
"Hist1h2ad",2.15718466457067e-38,-1.10138174229523,0,0.99,5.56273209452839e-34,6.30113640521093e-36
"Cdc20",3.16217732501761e-38,-1.15041135083381,0.01,0.99,8.15430666802292e-34,8.39701815125131e-36
"Rrm2",3.69867246447216e-38,-1.18461981658236,0.05,1,9.53776668413436e-34,9.00318522393599e-36
"Rps23-ps1",4.28036498458831e-38,-3.238138881629,0.06,1,1.10377771857579e-33,9.43924712011404e-36
"Rps16-ps2",4.52411707229019e-38,-2.34709437566886,0.05,1,1.16663406943147e-33,9.43924712011404e-36
"Rcc1",7.30996543297201e-38,-0.539143271589795,0.06,1,1.88502078620049e-33,1.24313480294836e-35
"Pola2",7.81386978785626e-38,-1.55969956914717,0.08,1,2.01496260219449e-33,1.24313480294836e-35
"Gm13841",7.81386978785626e-38,-2.05397860876648,0.08,1,2.01496260219449e-33,1.24313480294836e-35
"Gm8210",7.81386978785626e-38,-2.05397860876648,0.08,1,2.01496260219449e-33,1.24313480294836e-35
"Cdt1",8.14642631042902e-38,-0.505646645761722,0,0.98,2.10071895267033e-33,1.24313480294836e-35
"Gm2000",8.9254102637228e-38,-2.43257372442155,0.08,1,2.3015955447062e-33,1.24313480294836e-35
"Cks1b",1.04239581329077e-37,-1.82063522090983,0.09,1,2.68802608373291e-33,1.24313480294836e-35
"Gm10163",1.04239581329077e-37,-3.10478435176753,0.09,1,2.68802608373291e-33,1.24313480294836e-35
"Hist1h2ap",1.04239581329077e-37,-4.00049856155551,0.09,1,2.68802608373291e-33,1.24313480294836e-35
"Gm45184",1.07116664628631e-37,-1.55152686538523,0.04,0.99,2.76221743077851e-33,1.24313480294836e-35
"Cdca7",1.14540943020485e-37,-0.655856334356934,0.04,0.99,2.95366729766925e-33,1.24313480294836e-35
"AC241534.1",1.15135478230764e-37,-3.19499161101682,0.09,1,2.9689985771367e-33,1.24313480294836e-35
"Myc",1.21812395013331e-37,-0.399178710156312,0.01,0.98,3.14117623020878e-33,1.24313480294836e-35
"Slc16a3",1.25995726201848e-37,-0.815252673516057,0.01,0.98,3.24905179156706e-33,1.24313480294836e-35
"Ube2n-ps1",1.25995726201848e-37,-1.16973356968613,0.01,0.98,3.24905179156706e-33,1.24313480294836e-35
"Mcm10",1.29022832719841e-37,-0.27110701544751,0.03,0.99,3.32711178734654e-33,1.24313480294836e-35
"Gm8186",1.31931458032863e-37,-2.31193045874386,0.05,0.99,3.40211650829343e-33,1.24313480294836e-35
"Top2a",1.45834279876743e-37,-0.698875197317606,0.05,0.99,3.76062857518157e-33,1.33119353599989e-35
"Gm4735",1.57403170128802e-37,-1.27722868379504,0.1,1,4.05895554811143e-33,1.39325654529161e-35
"Rps12-ps3",1.81047372930004e-37,-3.2283791496172,0.11,1,4.66866860574602e-33,1.52322102951818e-35
"Gm4739",1.82515357867635e-37,-1.9013510854726,0.01,1,4.70652353333271e-33,1.52322102951818e-35
"Gm7488",1.99435738008085e-37,-0.806961774660805,0.03,0.99,5.14284937601448e-33,1.61819941867115e-35
"Cks2",2.323424355744e-37,-2.0087481186189,0.06,0.99,5.99141438615706e-33,1.8342493359806e-35
"Gm10263",2.38642463264605e-37,-0.69627794293266,0.01,1,6.15387320020436e-33,1.83440693472608e-35
"Mcm6",2.48304831174064e-37,-0.716803958055835,0.06,0.99,6.4030366814856e-33,1.85973951758831e-35
"Rpl3-ps1",2.75631053174672e-37,-2.33782335295952,0.1,1,7.10769796821526e-33,2.01279576580804e-35
"Dnmt3b",3.03784743534182e-37,-1.32993806303435,0,0.97,7.83369718151596e-33,2.16428106308133e-35
"Gm12481",3.16003205770475e-37,-1.51033470819525,0.07,1,8.14877466720323e-33,2.19772705727514e-35
"Rpl34-ps1",3.48925319057847e-37,-3.26425534805262,0.08,0.99,8.9977372025447e-33,2.37025780690226e-35
"Gm43558",4.22656786620003e-37,-1.47791990533311,0.02,1,1.089905055657e-32,2.80586471299325e-35
"Rpl15-ps3",4.63247290731414e-37,-2.03508951311195,0.01,0.97,1.1945757886091e-32,3.0069896360588e-35
"Cdca3",4.79062396407228e-37,-0.565057587792571,0.01,0.97,1.23535820161532e-32,3.0420462171859e-35
"Spc25",4.9541403476395e-37,-0.56567654161887,0.01,0.97,1.2775241714458e-32,3.07894552243723e-35
"Eef1akmt4",5.47872051214151e-37,-0.438666710201303,0.01,0.97,1.41279765846593e-32,3.25027405936575e-35
"Gm43041",5.52580629312229e-37,-0.561795118252312,0.11,1,1.42493966880745e-32,3.25027405936575e-35
"Sall4",5.67490506770466e-37,-0.647020405784214,0.05,0.98,1.463387769809e-32,3.25027405936575e-35
"Mcm2",5.67490506770466e-37,-0.663262465017653,0.05,0.98,1.463387769809e-32,3.25027405936575e-35
"Rpl28-ps1",6.30398966449665e-37,-2.44040718623351,0.16,1,1.62560981478375e-32,3.54114496346052e-35
"Cdk1",6.61580795521593e-37,-1.35963902221997,0.04,1,1.70601839741153e-32,3.64618396928032e-35
"Raly",7.39843566191027e-37,-0.817117597078975,0.05,0.98,1.9078346041368e-32,4.0020056608222e-35
"Gm7536",8.11108816738401e-37,-2.79167044516701,0.15,1,2.09160630572331e-32,4.30772518853249e-35
"Knstrn",8.53753343396627e-37,-0.43095442035378,0.02,0.97,2.20157374661688e-32,4.45323842153848e-35
"Gm13092",9.36696697775662e-37,-1.40926816175366,0.02,0.99,2.4154597745541e-32,4.80015974421528e-35
"Cdk2",1.00177015880964e-36,-0.332818566201177,0.06,1,2.58326470852243e-32,5.04512178255685e-35
"Hmga1",1.05941376800742e-36,-1.77160724562564,0.17,1,2.73191028356072e-32,5.24499595991468e-35
"Plk1",1.11453183221958e-36,-0.58863292508456,0.03,0.97,2.87404323574462e-32,5.3377890295508e-35
"Bub1b",1.11874204207446e-36,-0.322036157052604,0,0.96,2.88490010389741e-32,5.3377890295508e-35
"Birc5",1.13297815759038e-36,-1.34483947058032,0.12,0.99,2.92161077497831e-32,5.3377890295508e-35
"Nme4",1.23892030190108e-36,-0.646008968581143,0.06,0.98,3.19480378251232e-32,5.74426381246517e-35
"Pclaf",1.51045179538553e-36,-0.961206796163049,0.2,1,3.89500204476065e-32,6.87582960912095e-35
"Snrpa",1.54027451211401e-36,-1.01744752441195,0.13,0.99,3.97190588438839e-32,6.87582960912095e-35
"Rbpms2",1.55359381787738e-36,-0.834816784303195,0.03,0.97,4.0062523781604e-32,6.87582960912095e-35
"Gm10123",1.66315244242767e-36,-2.69581839673232,0.16,1,4.28877120328824e-32,7.15600449102759e-35
"Gm6477",1.67393542062562e-36,-0.570815263321116,0.03,0.99,4.31657726916728e-32,7.15600449102759e-35
"Hmga1b",1.72917648247987e-36,-1.16325951319299,0.12,0.99,4.45902739537085e-32,7.15600449102759e-35
"Gm4294",1.7393917112734e-36,-0.296985256557859,0.01,0.96,4.48536940586071e-32,7.15600449102759e-35
"Hist1h2ao",1.7393917112734e-36,-1.54907048706083,0.01,0.96,4.48536940586071e-32,7.15600449102759e-35
"Mdk",1.77315284400621e-36,-1.52696755792592,0.2,1,4.57242923883881e-32,7.19358257964186e-35
"Gm15772",1.891987804084e-36,-2.87257353566656,0.16,1,4.87886895039141e-32,7.57054298045118e-35
"Cdc45",1.92252585183796e-36,-0.264629627784251,0.01,0.96,4.95761741413455e-32,7.58878109894417e-35
"Ung",2.00713421271813e-36,-0.433686835168863,0.04,0.97,5.17579699433623e-32,7.81711871379953e-35
"Gm14494",2.27401331890955e-36,-1.43117794355678,0.06,1,5.86399814547205e-32,8.73999066386156e-35
"Gm37214",2.41806567763553e-36,-1.12122096446267,0.05,1,6.23546596291873e-32,9.17294784983555e-35
"Gm37065",2.54651595364668e-36,-1.19715690604734,0.21,1,6.56670068966869e-32,9.53637577000249e-35
"Ifrd2",2.76456561825806e-36,-0.331735465105797,0.02,0.96,7.12898535980206e-32,1.01691075217754e-34
"Sparcl1",2.8199168410264e-36,1.19425403680418,0.97,0.03,7.27171955795477e-32,1.01691075217754e-34
"Pcdh9",2.8199168410264e-36,0.550891488913742,0.97,0.03,7.27171955795477e-32,1.01691075217754e-34
"Ube2c",2.91503119334335e-36,-1.42552469392951,0.19,1,7.51699093827449e-32,1.03785400884177e-34
"Mcm4",2.94905452700674e-36,-0.590223391674076,0.18,1,7.60472690879228e-32,1.03785400884177e-34
"Gm11808",3.27735093949991e-36,-2.61328139014139,0.24,1,8.45130486768841e-32,1.13965977312848e-34
"Fkbp11",3.72650767329671e-36,-0.553515781585211,0.02,0.96,9.60954533713022e-32,1.28060340161173e-34
"Rps6ka6",3.82254676927552e-36,-0.326127731601011,0.07,0.98,9.85720135393079e-32,1.29833245500626e-34
"2610318N02Rik",4.06916389157584e-36,-0.329233551743592,0,0.95,1.04931529272066e-31,1.33796903124643e-34
"Cdca5",4.06916389157584e-36,-0.348607713242593,0,0.95,1.04931529272066e-31,1.33796903124643e-34
"Csnk2b",4.09814695515872e-36,-1.46979254932117,0.11,0.98,1.05678915532678e-31,1.33796903124643e-34
"Trip13",4.14678773735835e-36,-0.38893716108184,0.03,0.98,1.0693321538326e-31,1.33796903124643e-34
"Gm15487",4.16827051843291e-36,-0.972089927746974,0.1,0.98,1.07487191858829e-31,1.33796903124643e-34
"Mcm5",4.74609046271503e-36,-0.717069301923968,0.08,1,1.22387434762033e-31,1.50688372191202e-34
"Rpl10-ps3",5.27510385089178e-36,-2.71325913453411,0.24,1,1.36029103002946e-31,1.64697361121463e-34
"H2afx",5.30008625313849e-36,-1.14490101925179,0.21,1,1.36673324209682e-31,1.64697361121463e-34
"Mrto4",6.00019874816942e-36,-1.13224376356133,0.18,0.99,1.54727125119045e-31,1.8312930425666e-34
"Hells",6.01862828094465e-36,-0.623868640420504,0.21,1,1.5520236748072e-31,1.8312930425666e-34
"Gm10240",6.44759134470517e-36,-1.03702725734895,0.09,1,1.66264038005912e-31,1.91747446798695e-34
"Gm13370",6.44759134470517e-36,-1.03702725734895,0.09,1,1.66264038005912e-31,1.91747446798695e-34
"Eno1b",6.49880083295818e-36,-2.05550562010391,0.28,1,1.67584577079492e-31,1.91747446798695e-34
"Gm4332",6.84285645893662e-36,-2.08189020307253,0.23,1,1.76456739506599e-31,1.99879837165539e-34
"Lmnb1",7.86882404125605e-36,-0.299660692798357,0.01,0.95,2.0291336555187e-31,2.27572624005039e-34
"Gm8730",8.55040885533489e-36,-1.3190510054829,0.11,0.99,2.20489393152521e-31,2.44860237906208e-34
"Ppp1r14b",8.64536372967396e-36,-0.611240471710341,0.08,0.98,2.22937994497102e-31,2.45175800527938e-34
"Tmsb10",8.87043582712559e-36,-2.89676528663929,0.3,1,2.28741928674088e-31,2.49139837029172e-34
"Rpl24",1.02871922576594e-35,-2.85741819485837,0.31,1,2.65275826748264e-31,2.86179891282125e-34
"Gm4737",1.18078523324691e-35,-0.875492395952139,0.21,0.99,3.04489088097381e-31,3.25384308142852e-34
"Bub1",1.26458327673026e-35,-0.291381088492252,0.04,0.97,3.26098089570432e-31,3.45219416012064e-34
"Gm15387",1.4619669691981e-35,-1.66426988823763,0,0.94,3.76997422347114e-31,3.95407918243301e-34
"Pcna-ps2",1.89259063811096e-35,-0.889815454781478,0.16,1,4.88042347849672e-31,5.06235386045865e-34
"Cmtm7",1.9063982357085e-35,-0.375760969049718,0.03,0.95,4.9160291304215e-31,5.06235386045865e-34
"Ddx39",1.93988743038649e-35,-1.26372400712596,0.34,1,5.00238771673764e-31,5.10487494068373e-34
"Anks1b",2.01806497583813e-35,0.91069813124267,0.95,0.02,5.2039841531938e-31,5.26318553073499e-34
"U2af1",2.04608324411937e-35,-1.16832354225811,0.31,1,5.27623486161062e-31,5.28903465139175e-34
"Tpx2",2.07068876705382e-35,-0.342172131359405,0.08,0.97,5.33968512360168e-31,5.30568586716158e-34
"Nutf2-ps1",2.34573788108614e-35,-1.57172720576895,0.21,1,6.04895427395684e-31,5.95817421795881e-34
"Rcl1",2.47287622640588e-35,-0.554596088272127,0.24,1,6.37680592503285e-31,6.22695815287205e-34
"Plk4",2.67961729118278e-35,-0.603216091970314,0.06,1,6.90992910877303e-31,6.68988214320076e-34
"Gmnn",2.92441376156935e-35,-0.98597393775089,0.11,0.98,7.54118576695887e-31,7.15454962268921e-34
"Snrpc",2.93837281056838e-35,-0.8915886786271,0.25,0.99,7.57718196661268e-31,7.15454962268921e-34
"Ccna2",2.93921929038927e-35,-0.792292144363089,0.13,0.98,7.5793647841268e-31,7.15454962268921e-34
"Gpc3",3.06485011710056e-35,-0.760931137448106,0.15,0.99,7.90332899696722e-31,7.39870015871962e-34
"Ccne1",3.16182922512174e-35,-0.797758794315696,0.13,0.99,8.15340902282142e-31,7.57024849719721e-34
"Mad2l1",3.530924977717e-35,-0.673893625869462,0.22,0.99,9.10519624003883e-31,8.38522915439948e-34
"Lsm4",3.56707823657807e-35,-1.01765780741714,0.16,1,9.19842464866387e-31,8.40277058793915e-34
"Gm38312",3.88707082622992e-35,-1.55236303864164,0.41,1,1.00235895395991e-30,9.08330710673407e-34
"Fam162a",4.0779030539839e-35,-1.45062973189431,0.26,1,1.05156886053083e-30,9.45361493705316e-34
"Rrp15",4.85590109101037e-35,-0.684974396146794,0.25,1,1.25219121433884e-30,1.10838490372264e-33
"Jpt2",4.85701019091057e-35,-0.511033804539505,0.14,0.98,1.25247721793011e-30,1.10838490372264e-33
"Spc24",5.17061459535774e-35,-0.717950956567553,0.16,0.98,1.3333463857049e-30,1.16479198546547e-33
"Mir6236",5.1888713350399e-35,-2.04957298525616,0,0.93,1.33805425116674e-30,1.16479198546547e-33
"Gm26619",5.22381890092355e-35,-0.578468446570615,0.4,1,1.34706617998116e-30,1.16479198546547e-33
"Cenph",5.37548908258836e-35,-0.472876438994298,0.05,0.95,1.38617736972706e-30,1.18953057653338e-33
"Dcakd",5.61263408588712e-35,-0.750377655572954,0.27,1,1.44732995172771e-30,1.23266948608092e-33
"Gm11361",5.67478714303145e-35,-2.2894946186045,0.46,1,1.46335736057352e-30,1.23701889886529e-33
"Mcm7",6.20380770109125e-35,-0.862275882414271,0.18,1,1.5997758918804e-30,1.34232016999167e-33
"Olfr1388",7.20583895857856e-35,-0.332123094808075,0.15,0.99,1.85816969224865e-30,1.5405529292809e-33
"Gm13394",7.22546221538801e-35,-2.82203571939597,0.49,1,1.8632299414821e-30,1.5405529292809e-33
"Siva1",7.44506699441186e-35,-1.51228185783779,0.28,1,1.91985942584899e-30,1.57587251381718e-33
"Tomm6",7.6583768763536e-35,-1.06753749971105,0.28,0.99,1.9748656451053e-30,1.60936106876467e-33
"Hmgb2",8.35560691060275e-35,-1.4228593441031,0.51,1,2.15466035403713e-30,1.74333769899076e-33
"E2f4",8.95065027448288e-35,-0.388046400757596,0.07,0.95,2.3081041862809e-30,1.85424464196911e-33
"Rps12",9.54840230393125e-35,-2.37174545822852,0.53,1,2.46224650211475e-30,1.96414669928051e-33
"Dbf4",9.69410027990936e-35,-0.341230716351937,0.09,0.96,2.49981763918023e-30,1.98017251172135e-33
"Gm17300",1.02058464204593e-34,-0.326639089765004,0.09,0.99,2.63178161644385e-30,2.06324068064091e-33
"Tyms",1.02420369288919e-34,-1.02472801498055,0.25,0.99,2.64111406285335e-30,2.06324068064091e-33
"Hmga2",1.03346614634937e-34,-0.297149658828289,0.09,0.96,2.66499915159113e-30,2.06552040657064e-33
"Fez1",1.03947791771956e-34,2.07585262040569,0.93,0.01,2.68050170642344e-30,2.06552040657064e-33
"Dnph1",1.22797525013984e-34,-0.365690238856792,0.09,0.97,3.16657977753559e-30,2.42359169301247e-33
"Nxt1",1.25551419277813e-34,-0.726607051091661,0.14,0.98,3.23759444891697e-30,2.46131339403015e-33
"Trp53",1.44173960395466e-34,-0.897682474041966,0.31,1,3.71781391671789e-30,2.80754758876771e-33
"Zfp771",1.63135597263744e-34,-0.26245586228906,0.05,0.94,4.20677764664017e-30,3.15575549408872e-33
"Aurka",1.66391890931204e-34,-0.590484124224002,0.04,0.94,4.29074769144297e-30,3.19757048296084e-33
"Tuba1c",1.74908472948849e-34,-0.893517621083124,0.13,1,4.51036479193197e-30,3.33926568289927e-33
"Hist1h2ae",1.89103027549076e-34,-1.05021553393443,0.16,0.99,4.87639977140803e-30,3.58681781474579e-33
"Gm6472",2.21755847581597e-34,-2.46082295796207,0.31,1,5.71841804158664e-30,4.16167266188586e-33
"Gm7666",2.22259820354055e-34,-0.874001966501185,0.07,0.98,5.73141398747001e-30,4.16167266188586e-33
"Pabpc4",2.29678861378309e-34,-0.509807179240818,0.22,1,5.92272879836244e-30,4.21867193085907e-33
"Tead2",2.33638270134319e-34,-0.532446677258071,0.04,0.96,6.02483007195369e-30,4.21867193085907e-33
"Hspd1",2.35548387053883e-34,-1.49584368784901,0.77,1,6.07408625695849e-30,4.21867193085907e-33
"Eif5a",2.40265105763408e-34,-2.7638328322787,0.81,1,6.19571628232101e-30,4.21867193085907e-33
"Ppat",2.45949145071167e-34,-0.43331679724105,0.3,1,6.34229060395017e-30,4.21867193085907e-33
"5830416I19Rik",2.48254932994871e-34,3.47139743298361,1,0.85,6.40174995713875e-30,4.21867193085907e-33
"Rplp1",2.49728759484197e-34,-1.80731852612081,0.86,1,6.43975552081898e-30,4.21867193085907e-33
"Rps26",2.49728759484197e-34,-2.42243036236539,0.86,1,6.43975552081898e-30,4.21867193085907e-33
"Rps10",2.53843715906399e-34,-2.25176932161937,0.9,1,6.5458679020783e-30,4.21867193085907e-33
"Rpl13",2.53843715906399e-34,-2.75805406207537,0.9,1,6.5458679020783e-30,4.21867193085907e-33
"Rpl8",2.55004809510339e-34,-2.04635838247966,0.92,1,6.5758090228431e-30,4.21867193085907e-33
"Rpl41",2.55004809510339e-34,-2.69292784279708,0.92,1,6.5758090228431e-30,4.21867193085907e-33
"Rpl18",2.55407376380138e-34,-2.1801948551822,0.93,1,6.58619001471461e-30,4.21867193085907e-33
"Gm15500",2.55709707454018e-34,-2.19001007448843,0.94,1,6.59398622611675e-30,4.21867193085907e-33
"Rps2-ps10",2.55925871483579e-34,-2.19648303116848,0.95,1,6.59956044794706e-30,4.21867193085907e-33
"Rps5",2.5607007965001e-34,-2.02418642531124,0.96,1,6.60327914393481e-30,4.21867193085907e-33
"Ptma",2.56199934629012e-34,-2.19100275399318,0.98,1,6.60662771427834e-30,4.21867193085907e-33
"Rplp0",2.56199934629012e-34,-2.60885082496655,0.98,1,6.60662771427834e-30,4.21867193085907e-33
"Npffr1",2.56214366916342e-34,2.68357054039324,1,1,6.60699987967172e-30,4.21867193085907e-33
"Cfl1",2.56214366916342e-34,-2.06393128498328,0.99,1,6.60699987967172e-30,4.21867193085907e-33
"Rps15a",2.56214366916342e-34,-2.51348016718762,0.99,1,6.60699987967172e-30,4.21867193085907e-33
"Rpl17",2.57077577436807e-34,-1.92159447992469,0.79,1,6.62925948936295e-30,4.21867193085907e-33
"Tubb5",2.6396894190327e-34,-1.74464053645061,0.97,1,6.80696710485961e-30,4.23751079998551e-33
"Eef1a1",2.64028403148704e-34,-1.61271080112322,1,1,6.80850043199562e-30,4.23751079998551e-33
"Rps20",2.64028403148704e-34,-2.26029919501261,0.99,1,6.80850043199562e-30,4.23751079998551e-33
"Dock10",2.64028403148704e-34,-3.04080242378458,0.99,1,6.80850043199562e-30,4.23751079998551e-33
"Pfn1",2.68076611496958e-34,-2.25326140916474,0.8,1,6.91289158067207e-30,4.27472597941762e-33
"Rps6",2.72017888313457e-34,-1.6851894753437,0.97,1,7.01452528593912e-30,4.27472597941762e-33
"Rpl14",2.72017888313457e-34,-1.71598348476827,0.97,1,7.01452528593912e-30,4.27472597941762e-33
"Nudc",2.72200969589756e-34,-1.39439307072647,0.38,1,7.01924640281104e-30,4.27472597941762e-33
"Ldha",2.74688545814253e-34,-2.17315633141584,0.87,1,7.08339353091213e-30,4.29072322098092e-33
"Rpl7a",2.88010843069284e-34,-1.84325125070409,0.93,1,7.42693561022762e-30,4.47489187556052e-33
"Rpl23a",2.97389242155781e-34,-1.84111101307086,0.95,1,7.66877638747112e-30,4.57711185885922e-33
"Rplp2",2.97723811428707e-34,-2.05556635297847,0.99,1,7.67740392531205e-30,4.57711185885922e-33
"Camk2n1",3.00458123775453e-34,0.609495738245291,0.97,0.1,7.74791363779761e-30,4.59496429082774e-33
"Gm12191",3.05256812965352e-34,-1.57727966396185,0.01,0.93,7.87165743593752e-30,4.64403724308225e-33
"Pttg1",3.1243902310268e-34,-1.10277589116247,0.22,0.98,8.05686508874882e-30,4.72867557763176e-33
"Gm9825",3.22370619361484e-34,-0.741564844572626,0.11,0.99,8.31297116147459e-30,4.83029931483367e-33
"Naca",3.25402570257241e-34,-1.5213761892502,0.95,1,8.39115607922346e-30,4.83029931483367e-33
"Rpl4",3.25768218083612e-34,-1.73126178547028,1,1,8.40058503972212e-30,4.83029931483367e-33
"CT010467.1",3.25768218083612e-34,-2.51553861990813,1,1,8.40058503972212e-30,4.83029931483367e-33
"Lsm2",3.32721749965256e-34,-1.244387440187,0.29,0.99,8.57989576635406e-30,4.89255995983793e-33
"Gm11942",3.33317162618195e-34,-0.256478538722552,0.05,0.97,8.5952496724354e-30,4.89255995983793e-33
"Epb41l4aos",3.35974447120311e-34,-0.959062049096621,0.09,0.96,8.66377306789146e-30,4.90690680019214e-33
"Fau",3.72437725571607e-34,-1.61472859474917,0.88,1,9.60405162931503e-30,5.41239102683913e-33
"Gm46430",3.77881962188343e-34,-1.19848416690389,0.3,1,9.74444215895081e-30,5.46432282946609e-33
"Olfr1062",3.89881053697659e-34,1.16954169462119,1,0.97,1.00538627317015e-29,5.61006186133429e-33
"Cenpa",3.98296699679522e-34,-1.01777865678407,0.39,0.99,1.02708769946358e-29,5.70306205766609e-33
"Rps27a",4.01738335437129e-34,-1.51196608755898,0.97,1,1.03596264559172e-29,5.72428135517977e-33
"Rpl7",4.14046463493806e-34,-1.56444571016526,0.99,1,1.06770161541148e-29,5.87101805759907e-33
"Galk1",4.21136084921654e-34,-0.695762122225028,0.15,0.97,1.08598362218747e-29,5.94269808722779e-33
"Rps13",4.23187928244629e-34,-1.83426812284019,0.84,1,1.09127471056443e-29,5.94294201155078e-33
"Timm8a1",4.50545166022063e-34,-1.02915597015517,0.19,0.99,1.16182081962109e-29,6.29685373182032e-33
"Gm7993",4.58799349393658e-34,-0.392697398829327,0.28,0.99,1.18310588228143e-29,6.37566238188259e-33
"Arhgdia",4.61524370065257e-34,-1.02122710626552,0.54,1,1.19013289308728e-29,6.37566238188259e-33
"Exo1",4.62732086600174e-34,-0.55940223482595,0.14,0.96,1.19324723171587e-29,6.37566238188259e-33
"Rpsa",4.80790688348619e-34,-1.86271493274363,0.97,1,1.23981494804458e-29,6.59337840688411e-33
"Nhp2",4.98909211232853e-34,-1.45489445204468,0.63,1,1.28653718300616e-29,6.809877598183e-33
"Gapdh",5.09978463429132e-34,-1.99941945113787,0.95,1,1.3150814636447e-29,6.92859112407673e-33
"Snrpe",5.21448994512226e-34,-1.70261350907007,0.76,1,1.34466052214868e-29,7.05163200449173e-33
"Rpl10a",5.38397559436647e-34,-1.73010276283253,0.91,1,1.38836578651928e-29,7.24727774707118e-33
"Cdca4",5.46249523239906e-34,-0.421199204645831,0.05,0.95,1.40861364557875e-29,7.30060166260496e-33
"Gm10260",5.49625180639382e-34,-1.4970770914689,0.88,1,1.41731845331477e-29,7.30060166260496e-33
"Dut",5.49857023544365e-34,-1.72049143654986,0.31,0.98,1.41791630661385e-29,7.30060166260496e-33
"Mcm3",5.5362065240646e-34,-0.787996073817425,0.04,0.95,1.42762157636054e-29,7.30666696832724e-33
"Hnrnpa1",5.57717126328549e-34,-1.74704936687761,0.85,1,1.43818515366343e-29,7.30666696832724e-33
"Pole",5.57818121854494e-34,-0.312107432749572,0.1,0.95,1.43844559082618e-29,7.30666696832724e-33
"Prr15",5.70204341907783e-34,-1.3902345717774,0.78,1,1.4703859364776e-29,7.4355664406814e-33
"Eif4a1",5.88907584796742e-34,-1.81977091583649,0.91,1,1.51861598891536e-29,7.60491458689413e-33
"Slc1a2",5.94391349175006e-34,0.525101932930668,0.98,0.25,1.53275697211759e-29,7.60491458689413e-33
"H2afz",6.03398808986556e-34,-2.40955889538308,0.89,1,1.55598450873363e-29,7.60491458689413e-33
"Gm10243",6.04019234563314e-34,-1.3154820402327,0.01,0.92,1.55758440016842e-29,7.60491458689413e-33
"Rpl35a-ps2",6.04019234563314e-34,-1.3154820402327,0.01,0.92,1.55758440016842e-29,7.60491458689413e-33
"Rpl35a-ps3",6.04019234563314e-34,-1.3154820402327,0.01,0.92,1.55758440016842e-29,7.60491458689413e-33
"Rpl35a-ps4",6.04019234563314e-34,-1.3154820402327,0.01,0.92,1.55758440016842e-29,7.60491458689413e-33
"Rpl35a-ps6",6.04019234563314e-34,-1.3154820402327,0.01,0.92,1.55758440016842e-29,7.60491458689413e-33
"Hmgn1",6.23506419800937e-34,-1.60379966972423,0.54,1,1.60783600474068e-29,7.81657618986496e-33
"Exosc5",6.38180278643538e-34,-0.549524512002268,0.23,0.98,1.64567548453809e-29,7.96634441845202e-33
"Sap18b",6.41798833349209e-34,-1.33606850472261,0.49,0.99,1.6550066515576e-29,7.9774229455874e-33
"Dctpp1",6.48319284443156e-34,-1.48322931694352,0.36,0.99,1.67182093879357e-29,8.02432470279008e-33
"Nup62",6.74474764776664e-34,-0.529548745177199,0.25,0.99,1.73926807592958e-29,8.3128303287453e-33
"Mis18bp1",6.90653607251001e-34,-0.391004939705644,0.07,0.94,1.78098845701816e-29,8.46053060610783e-33
"Ube2i",6.92251562772944e-34,-1.45332536409376,0.72,1,1.78510910492259e-29,8.46053060610783e-33
"Pkm",7.19151711696015e-34,-2.0670186554844,0.88,1,1.85447651895051e-29,8.7396001417205e-33
"Tppp",7.21069371501075e-34,0.403229320817342,0.92,0.02,1.85942158828982e-29,8.7396001417205e-33
"Pmf1",7.26768466627374e-34,-0.687549986037477,0.3,0.98,1.87411784489201e-29,8.77227558272132e-33
"Ranbp1",7.34886553386106e-34,-1.99293757405307,0.72,1,1.89505195521675e-29,8.83375976313093e-33
"Asna1",7.64308109457894e-34,-0.506273798919554,0.34,0.98,1.97092132185907e-29,9.14977044150209e-33
"Ccnb1",7.80540989482597e-34,-1.12136233732343,0.48,1,2.01278104957877e-29,9.30596012358639e-33
"Stip1",8.26467391500712e-34,-1.0892169173552,0.6,1,2.13121146246289e-29,9.81346036818529e-33
"Rbpms",8.4857437234925e-34,-0.772401852314194,0.09,0.97,2.18821873397701e-29,1.00351649458792e-32
"Ddx39b",8.63606772255498e-34,-1.31379678753648,0.59,1,2.22698278361525e-29,1.01717555716061e-32
"Aspscr1",9.04134060898172e-34,-0.373176410375546,0.02,0.92,2.33149050283811e-29,1.05506022676492e-32
