"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","adj_p_val"
"ID2",1.13339579531959e-14,0.535195099134233,0.942,0.859,3.24015189965963e-10,4.27096708236283e-14
"MAL",1.27456553496102e-14,-0.334381743921333,0.006,0.191,3.64372795134657e-10,4.77382727639946e-14
"RPS18",1.50751080517718e-14,-0.365873421274273,0.974,0.997,4.30967188984051e-10,5.61229926264756e-14
"RPL37",2.47097618895199e-14,-0.447412685738814,0.929,0.976,7.06402672897596e-10,9.14409152558283e-14
"RPS3A",2.53526093294002e-14,-0.364025566516257,0.977,1,7.24780395508892e-10,9.32613843188648e-14
"TOB1",2.82909761860051e-14,-0.613410275466918,0.497,0.75,8.08782427205514e-10,1.03454575638764e-13
"KRT1",3.11114081685958e-14,-0.480357812745009,0.032,0.238,8.89412936723816e-10,1.13099119107013e-13
"S100A13",4.91407899065788e-14,0.537773729043165,0.253,0.047,1.40483690184928e-09,1.77596538960618e-13
"FSTL4",5.41393642168714e-14,-0.291673635424991,0.045,0.262,1.54773614423192e-09,1.94523994686201e-13
"GPR68",5.53133345558704e-14,0.316573753676954,0.432,0.171,1.58129760828322e-09,1.97593299164901e-13
"RBPJ",6.09425326122417e-14,0.648262059104043,0.912,0.824,1.74222512231877e-09,2.16451064105548e-13
"HCST",8.29714605324208e-14,-0.646988198863322,0.403,0.647,2.37198811370085e-09,2.93007786337349e-13
"KLRK1",8.86955826466727e-14,0.270322960084817,0.919,0.753,2.53562931670308e-09,3.11442443611612e-13
"AES",9.19200204316234e-14,-0.411085525502095,0.269,0.538,2.62780954409925e-09,3.20941088286685e-13
"IL9R",9.25982109350098e-14,-0.370316985068385,0.013,0.194,2.64719765421006e-09,3.21492664931663e-13
"CD63",1.10030988600754e-13,0.480150665487731,0.789,0.526,3.14556590211835e-09,3.79883524889754e-13
"CRIP1",1.15406540270701e-13,-0.650301517957399,0.383,0.656,3.2992421732588e-09,3.96229121596074e-13
"TRGC2",1.22219668044729e-13,0.340242189953944,0.672,0.385,3.49401587006272e-09,4.17302512992501e-13
"RPLP0",1.26097976216997e-13,-0.432882459101006,0.948,0.971,3.60488894409152e-09,4.28178842319255e-13
"LINC02422",1.47531046875506e-13,0.391777574696631,0.263,0.056,4.21761756807698e-09,4.95965201517505e-13
"SLAMF1",1.47666014691296e-13,-0.373163061069572,0.159,0.429,4.22147602799477e-09,4.95965201517505e-13
"TUBA4A",1.60132996744281e-13,-0.500865261748394,0.373,0.647,4.5778821109255e-09,5.34930767502517e-13
"COTL1",1.71438142722834e-13,-0.665708169176741,0.581,0.729,4.90107362416037e-09,5.68045102947639e-13
"CD81",1.7188419781749e-13,0.321547123024697,0.318,0.091,4.91382544720639e-09,5.68045102947639e-13
"AL928654.4",1.78765196711212e-13,-0.305026933924844,0.318,0.576,5.11053944358012e-09,5.87643040252813e-13
"HOXA9",1.85532508545953e-13,0.285688287042068,0.218,0.029,5.30400335431172e-09,6.06661853340737e-13
"TMEM173",2.00228482225173e-13,-0.375815274593592,0.318,0.591,5.72413184985323e-09,6.51269484290298e-13
"RGCC",2.34913945098287e-13,-0.503435861745489,0.133,0.385,6.71571986246984e-09,7.60088052726396e-13
"MT-ATP8",2.39482485494915e-13,0.261443223549718,0.994,1,6.84632529532862e-09,7.70834250186756e-13
"LDLRAD4",2.44998924526911e-13,0.367796908895858,0.562,0.312,7.00402925437533e-09,7.84504328277881e-13
"LGALS1",2.5242409753345e-13,-0.598107694190533,0.075,0.306,7.21630010028627e-09,8.0411387770965e-13
"CD40LG",2.67824527495849e-13,-0.298292781068128,0.201,0.471,7.65656759205134e-09,8.48797733294538e-13
"GPR183",2.84831160814509e-13,-0.638959571745751,0.756,0.909,8.14275322536518e-09,8.98090088690645e-13
"CAPN2",2.88081402936578e-13,-0.269030773867991,0.338,0.576,8.2356711471509e-09,9.03727446775662e-13
"CD4",2.978295620404e-13,-0.384757952089811,0.094,0.321,8.51435151961096e-09,9.29589239095795e-13
"TCF7",3.60697019843613e-13,0.408481411200504,0.893,0.75,1.03116064032892e-08,1.12015456413745e-12
"PTPN22",4.45641335625973e-13,0.330110535431097,0.714,0.444,1.27399945028753e-08,1.37703172708426e-12
"RPL31",4.78073960415973e-13,-0.308675920500622,0.99,0.994,1.36671783803718e-08,1.46989904247299e-12
"ANXA1",5.49030170591487e-13,-0.583283379461686,0.912,0.968,1.56956745168694e-08,1.67970616547297e-12
"CD6",5.79017797557505e-13,-0.321307711414983,0.279,0.529,1.65529607965739e-08,1.7627241324657e-12
"CTSA",5.82412138328789e-13,0.716329081604923,0.789,0.621,1.66499982105434e-08,1.76436618376074e-12
"ANXA2",6.35714664418617e-13,-0.632492830882048,0.205,0.426,1.81738108263994e-08,1.91644713468637e-12
"AC005944.1",6.98924129301911e-13,-0.332857689875557,0.331,0.594,1.9980843008483e-08,2.09677238790573e-12
"CTSH",7.66326082492495e-13,0.487049214366621,0.299,0.085,2.19077300462954e-08,2.2878720723689e-12
"AC244502.1",7.89964327207975e-13,0.586553906455314,0.769,0.532,2.25835001862216e-08,2.34710554910831e-12
"AREG",8.99850493880106e-13,0.388121148667893,0.565,0.271,2.57249259190445e-08,2.66080193884165e-12
"PRF1",1.02345149082665e-12,-0.889229629089266,0.179,0.409,2.92584312197523e-08,3.011871530147e-12
"MIS18BP1",1.08250378597116e-12,0.408715937028761,0.649,0.409,3.09466182333436e-08,3.1705561124653e-12
"CMTM6",1.13762534575285e-12,0.435678449454995,0.812,0.621,3.25224333843825e-08,3.31628520601538e-12
"RPS27A",1.26527642942888e-12,-0.361913789930786,0.929,0.982,3.61717225645129e-08,3.67108372482183e-12
"RPS17",1.30404701002066e-12,-0.499458021519785,0.724,0.885,3.72800959224706e-08,3.76589276725592e-12
"MYC",1.55114806880878e-12,-0.280926542458967,0.075,0.291,4.43442209911054e-08,4.45864886755267e-12
"JUNB",1.78359594128555e-12,-0.860264401288195,0.727,0.894,5.09894407694712e-08,5.10306616534476e-12
"CD48",1.95542161157473e-12,-0.418503309109248,0.256,0.529,5.59015930316983e-08,5.56889657121282e-12
"AC135068.8",2.11083586822147e-12,-0.324313521575729,0.032,0.218,6.03445758007154e-08,5.95660532676196e-12
"IGHV1OR15-1",2.11083586822147e-12,-0.324313521575729,0.032,0.218,6.03445758007154e-08,5.95660532676196e-12
"TRBC1",2.96912396241994e-12,0.466425739273609,0.964,0.9,8.48813158376613e-08,8.34053913079783e-12
"RPL36A",3.14280951234657e-12,-0.550412873615141,0.74,0.882,8.98466383389637e-08,8.78848994855285e-12
"DCAF11",3.31816807146862e-12,0.501747374030238,0.756,0.6,9.48597888271449e-08,9.23706246922346e-12
"H2AFY",3.75222380889156e-12,0.434054540243768,0.614,0.356,1.07268574248592e-07,1.03985395241927e-11
"CHKA",4.14849000600688e-12,0.353832712372903,0.286,0.079,1.18597032291725e-07,1.14453876058583e-11
"PLCG2",4.39012255299601e-12,0.273654624454869,0.49,0.256,1.2550482354505e-07,1.20582032788957e-11
"MIR181A1HG",4.58204393075566e-12,0.273302637752392,0.328,0.109,1.30991471892443e-07,1.25290471933661e-11
"RAB37",4.60209338656003e-12,0.423773792428473,0.614,0.359,1.31564645734978e-07,1.25290471933661e-11
"GZMK",4.67569049886776e-12,-0.643748494373253,0.078,0.276,1.33668639981631e-07,1.26735821416679e-11
"HOXA7",5.14820457966584e-12,0.323391751192446,0.179,0.021,1.47176872523487e-07,1.3893407992286e-11
"TESPA1",5.24733282673995e-12,-0.364635136653422,0.468,0.709,1.50010750850842e-07,1.40993551605447e-11
"STN1",6.39031430142247e-12,0.330440395334688,0.539,0.291,1.82686305249065e-07,1.70961655336757e-11
"ABCB1",9.45700409792792e-12,0.32795810632531,0.526,0.285,2.70356833151563e-07,2.51915022953425e-11
"IL7R",9.99508112360848e-12,0.32724445313265,1,0.979,2.85739379161719e-07,2.65105585166955e-11
"RAPGEF6",1.0254628855894e-11,0.347143266515705,0.773,0.576,2.93159329732297e-07,2.70827377476174e-11
"EEF1B2",1.30402743665751e-11,-0.463112278559332,0.646,0.856,3.72795363591649e-07,3.42931470576315e-11
"STAT4",1.36140177900124e-11,-0.32850623374456,0.37,0.641,3.89197540580876e-07,3.56502669246936e-11
"ECH1",1.57516179286455e-11,0.424813068280812,0.844,0.641,4.50307253344117e-07,4.10738391557085e-11
"LAT2",1.586282553923e-11,0.5993680332945,0.786,0.641,4.53486456515506e-07,4.11900259800173e-11
"EIPR1",1.69363993164796e-11,0.291398704242281,0.331,0.115,4.84177783659518e-07,4.3793701998261e-11
"RPL3",1.83287576973085e-11,-0.336253297099287,0.981,0.997,5.23982525050655e-07,4.71965510705693e-11
"SBDS",2.13295381796213e-11,-0.442885684782211,0.558,0.759,6.09768837479014e-07,5.46956622199418e-11
"AC004585.1",2.16095615271568e-11,0.250070632980925,0.218,0.041,6.17774144938359e-07,5.51847480321608e-11
"HERPUD1",2.32580480281177e-11,0.512091832189482,0.825,0.624,6.64901077027829e-07,5.91500974542253e-11
"AP003476.1",2.55851075875393e-11,0.418308364661798,0.331,0.124,7.31427055712572e-07,6.48016249553248e-11
"SAMD3",2.85657673991877e-11,-0.457746204656648,0.331,0.541,8.16638158407978e-07,7.19335666732482e-11
"CCR7",2.86337498408075e-11,-0.387033690863043,0.38,0.618,8.18581640449006e-07,7.19335666732482e-11
"NKG7",3.00011989788571e-11,-1.62970842441042,0.211,0.415,8.57674276407566e-07,7.50637286191647e-11
"FURIN",3.61614299189458e-11,0.265958817086568,0.435,0.206,1.03378295852282e-06,9.01119503625344e-11
"CRTAM",4.32894928924397e-11,0.342845846543709,0.571,0.374,1.23756002280906e-06,1.07441391998103e-10
"ISG20",4.99834845027137e-11,-0.548918023676786,0.36,0.553,1.42892785496358e-06,1.23559173690708e-10
"TXK",5.4377118058528e-11,0.342736513335104,0.844,0.626,1.5545330510572e-06,1.33884697052471e-10
"PTGER4",7.3343060628403e-11,-0.340388711863256,0.448,0.688,2.09673141724478e-06,1.79865124874417e-10
"CCR6",9.52021957165842e-11,0.276089719113242,0.662,0.444,2.72164037114571e-06,2.32549236967783e-10
"CD164",1.32982732307172e-10,0.394513479029081,0.919,0.856,3.80171035119744e-06,3.23556411676506e-10
"RPL36",1.88572629354027e-10,-0.367417848368106,0.899,0.971,5.39091432797292e-06,4.57011313493288e-10
"PON2",1.93556559543617e-10,0.356113499301672,0.396,0.174,5.53339492423292e-06,4.67257632023263e-10
"ITK",1.97702310017364e-10,-0.397815925532113,0.705,0.803,5.65191363877641e-06,4.75408667668214e-10
"MATN2",2.01685409187836e-10,0.267142630065185,0.39,0.191,5.76578247786186e-06,4.83106910380166e-10
"UBB",2.34266894411731e-10,0.321179007334747,0.99,0.979,6.69722197744256e-06,5.5898432720637e-10
"FCRL3",2.64423625220563e-10,-0.276507420192347,0.123,0.332,7.55934259780544e-06,6.28514616870414e-10
"RPS28",2.92771947360745e-10,-0.412575431632956,0.805,0.924,8.36976443114899e-06,6.93230128233489e-10
"YWHAH",2.95181981182628e-10,0.261644007176307,0.38,0.162,8.43866247804898e-06,6.96268947980398e-10
"MARCH3",3.02624139543529e-10,0.340186582009341,0.292,0.106,8.65141890127041e-06,7.11109194820917e-10
"ELK3",3.30142494401548e-10,0.323172799078991,0.604,0.385,9.43811362995146e-06,7.72833566439988e-10
"NCR1",3.57433073347956e-10,0.334526248510805,0.422,0.218,1.02182967008714e-05,8.33560903128442e-10
"CTSD",3.60679097520138e-10,0.380927468356907,0.763,0.579,1.03110940399057e-05,8.37968730328742e-10
"PYHIN1",3.80135012471458e-10,-0.393685725090967,0.256,0.465,1.0867299736534e-05,8.79863062574386e-10
"RPS13",4.03116257493578e-10,-0.384559304202811,0.893,0.962,1.15242875692264e-05,9.29574056459072e-10
"NOSIP",4.50260604752809e-10,-0.421052545934465,0.458,0.694,1.28720501686733e-05,1.03442770906036e-09
"TSPAN4",5.16945514799775e-10,0.320947028415553,0.282,0.1,1.4778438377096e-05,1.18323084498615e-09
"NEAT1",5.35708022985218e-10,-0.319790276595584,0.821,0.9,1.53148209611014e-05,1.22165150629101e-09
"GATA3",5.46479006944538e-10,-0.398815134763425,0.597,0.776,1.56227418505305e-05,1.24163244960193e-09
"CD44",6.06896437198868e-10,-0.331699292679738,0.779,0.932,1.73499553466412e-05,1.37385347321942e-09
"PVRIG",6.28233044848223e-10,-0.284929744894094,0.117,0.312,1.7959926286121e-05,1.41696358290585e-09
"RPS20",6.50066417524943e-10,-0.390024266820219,0.925,0.953,1.85840987442031e-05,1.46087653101969e-09
"SKAP2",7.22415652950954e-10,0.255100753304709,0.575,0.35,2.06524186865619e-05,1.61758287508583e-09
"NCF4",9.09420598588155e-10,0.250905019254538,0.312,0.118,2.59985160724382e-05,2.02896003583928e-09
"RPL22",9.36560263815752e-10,-0.351426248549434,0.646,0.824,2.67743848219647e-05,2.08199367999329e-09
"GTF3A",1.06945016455111e-09,-0.464026895440846,0.601,0.782,3.05734413041871e-05,2.36888961180138e-09
"RPL39",1.11652917836036e-09,-0.401695093026685,0.812,0.918,3.19193361509659e-05,2.46433940080964e-09
"CD69",1.19205831598328e-09,-0.602684813496434,0.994,1,3.407856313733e-05,2.62167985508067e-09
"BLVRA",1.20881836498271e-09,0.409667456310163,0.292,0.106,3.45576994181257e-05,2.64911258708977e-09
"RPS16",1.28816931696629e-09,-0.428103513163761,0.815,0.915,3.68261844334323e-05,2.81303405613133e-09
"PARP8",1.35331349732472e-09,-0.359021494111394,0.571,0.776,3.8688526261519e-05,2.94488641319252e-09
"RAB29",1.47878525895244e-09,-0.356844056114468,0.659,0.779,4.22755129829323e-05,3.20662908783371e-09
"RPL38",1.5001657784854e-09,-0.347460026595361,0.808,0.938,4.28867392753406e-05,3.24161696190202e-09
"SLC25A39",1.583042279263e-09,0.448020487514013,0.653,0.479,4.52560126795706e-05,3.40878093583461e-09
"FUCA2",1.6794829038875e-09,0.327691049478494,0.513,0.297,4.80130572563358e-05,3.60389039792526e-09
"RPL11",1.73993177070446e-09,-0.360464765455697,0.916,0.976,4.97411694608992e-05,3.72068454773481e-09
"AC018738.1",2.00909461289357e-09,-0.268431863623307,0.614,0.791,5.74359967934013e-05,4.26673701294923e-09
"RPS28P7",2.00909461289357e-09,-0.268431863623307,0.614,0.791,5.74359967934013e-05,4.26673701294923e-09
"SAMSN1",2.0831632114473e-09,-0.405837822283161,0.276,0.5,5.95534698888555e-05,4.40888652285765e-09
"PIM2",2.12718322626075e-09,0.47878173884924,0.929,0.835,6.08119140723424e-05,4.48668680487763e-09
"ADGRE5",2.28593474586211e-09,-0.51788008673107,0.458,0.624,6.5350302514706e-05,4.80512813926117e-09
"S100A10",2.43977771028476e-09,-0.455373103594269,0.39,0.626,6.97483651816206e-05,5.11112754222366e-09
"PTPN7",3.31911069466011e-09,0.483947324469833,0.786,0.674,9.48867365389433e-05,6.92976489628361e-09
"CD3G",3.733224644658e-09,-0.65200202924895,0.565,0.668,0.000106725426141483,7.76812400807625e-09
"RPL14",3.88041275864698e-09,-0.365389784125934,0.942,0.959,0.0001109332399442,8.04729894242897e-09
"ANXA5",4.2146156690938e-09,-0.274657806759493,0.127,0.321,0.000120487432748054,8.71114542976578e-09
"RPL30",5.54689213537231e-09,-0.36223389078631,0.903,0.971,0.000158574552366024,1.1426597798867e-08
"TIMP1",6.34635270986991e-09,0.5830168756326,0.549,0.35,0.000181429531269761,1.30300530720917e-08
"PLAC8",6.96327964667224e-09,-0.541569356578876,0.718,0.818,0.000199066238539066,1.42493603365677e-08
"ITM2A",8.68960161397115e-09,-0.447990721033741,0.315,0.512,0.000248418330940207,1.77233458661194e-08
"CD300A",8.90756562392445e-09,-0.452916145932822,0.201,0.379,0.000254649486056752,1.81081432749517e-08
"KDSR",9.52623979383177e-09,0.317731860819196,0.63,0.468,0.000272336143226063,1.93023481724198e-08
"AC005083.1",1.07056258469131e-08,0.335475590784397,0.153,0.026,0.000306052431711552,2.16211659261187e-08
"LTA",1.19601308909464e-08,0.516572028560545,0.442,0.238,0.000341916221910376,2.40760941062048e-08
"FXYD7",1.46080799120564e-08,0.507019195976296,0.529,0.332,0.000417615788525869,2.93110174858794e-08
"IFNGR1",2.00878781721433e-08,0.395948827313294,0.63,0.429,0.000574272261185233,4.01757563442866e-08
"FTH1",2.07958227693204e-08,-0.386148955034111,0.971,0.988,0.000594510981329332,4.14574789401291e-08
"RPA1",2.26137182880862e-08,0.419024196173201,0.614,0.424,0.000646480978419807,4.49365848940104e-08
"CCDC141",2.31162355647911e-08,0.285702017872642,0.37,0.191,0.000660846942326249,4.57879281379517e-08
"ANP32E",2.4228493142639e-08,0.32719658989841,0.857,0.671,0.000692644161961765,4.78377276746036e-08
"ITGA4",2.54332195523454e-08,0.255991991668414,0.653,0.429,0.00072708488056245,5.00564639597116e-08
"LINC00892",2.63881023243466e-08,0.669835609568395,0.442,0.25,0.00075438306924842,5.17709436077657e-08
"CXXC5",2.77118028882922e-08,0.349763964422997,0.406,0.215,0.000792225020970499,5.41958676739386e-08
"GOLGA8B",3.17217975480537e-08,0.362162723802551,0.821,0.712,0.00090686274830376,6.18424949044076e-08
"ALDOC",3.22180018910794e-08,0.302302721710244,0.377,0.2,0.000921048238062177,6.2612343297758e-08
"NUTF2",3.34642119874406e-08,0.297246096310105,0.76,0.562,0.000956674892296951,6.48303542578002e-08
"SEPT2",3.39168690790631e-08,0.442060035746365,0.886,0.794,0.000969615453232257,6.55019534089407e-08
"MYL12A",3.45069661653764e-08,-0.312127672783651,0.945,0.985,0.00098648514873578,6.64339722436218e-08
"MBOAT2",3.51935535577545e-08,-0.348028554712935,0.195,0.379,0.00100611330910909,6.75453916108456e-08
"XBP1",3.65172756520396e-08,-0.333100092785301,0.422,0.606,0.00104395587634051,6.98689670370293e-08
"PRKAR1A",3.75658741137833e-08,0.389871690798009,0.815,0.659,0.00107393320916484,7.16534265503645e-08
"MT-CO2",3.93215242177044e-08,0.277184449871109,1,1,0.00112412373433573,7.47713906662811e-08
"FAU",4.13237669740089e-08,-0.311495780759081,0.834,0.929,0.00118136385025297,7.83376932206673e-08
"RPL37A",4.48191710138281e-08,-0.285656162453775,0.925,0.991,0.00128129046094332,8.47041213655834e-08
"PDE6G",4.56895318139363e-08,0.346622073256821,0.198,0.056,0.00130617233549681,8.60857642104044e-08
"RPS23",4.74419540871917e-08,-0.286461579546997,0.831,0.941,0.00135627058344464,8.91158894403783e-08
"U47924.2",4.99022497675044e-08,0.475509804421303,0.39,0.203,0.00142660551635342,9.34533041100538e-08
"HSPB1",5.44602934405725e-08,0.607781166887771,0.481,0.303,0.00155691086887909,1.01681152103546e-07
"MYO9A",5.61766956899834e-08,0.277442694168658,0.494,0.303,0.00160597937638525,1.04569873302439e-07
"KLRC4-KLRK1",6.52885990359201e-08,0.269521469492724,0.542,0.324,0.00186647046923888,1.21166228841437e-07
"RPS15",6.96400049140527e-08,-0.269417798626027,0.912,0.968,0.00199086846048294,1.2885485939187e-07
"TRDC",6.98923824019957e-08,0.323396835084,0.802,0.579,0.00199808342810825,1.28935797983383e-07
"PLEKHF1",7.19375314400464e-08,0.339376942292626,0.484,0.291,0.00205655014880805,1.32313673898657e-07
"LCK",7.3139284411892e-08,-0.325638929001683,0.773,0.847,0.00209090586276717,1.34124859841392e-07
"BEX5",8.51414090193913e-08,0.388309862728445,0.221,0.076,0.00243402260104636,1.55672753769183e-07
"SSBP2",8.94401289163793e-08,0.537523374284255,0.847,0.75,0.00255691440546145,1.63050146520125e-07
"BIN1",9.18911072467715e-08,-0.268961897614507,0.256,0.444,0.0026269829739707,1.67025600819132e-07
"PTPN6",1.0184343197591e-07,0.316942345078678,0.685,0.491,0.00291150003332733,1.8457255413816e-07
"HMGN3",1.09829263989945e-07,0.390078647504563,0.812,0.679,0.00313979899894455,1.98463406859024e-07
"IGFLR1",1.12227168680212e-07,0.327062098017118,0.429,0.235,0.0032083502982299,2.02205219371344e-07
"RPL35",1.13474361881134e-07,-0.290028166246283,0.831,0.921,0.00324400505745787,2.03858010588782e-07
"PRKCQ-AS1",1.23431267294835e-07,-0.330158260608855,0.185,0.374,0.00352865306942475,2.20474381302722e-07
"CHP1",1.2343711315654e-07,0.264774351490974,0.883,0.809,0.00352882019091918,2.20474381302722e-07
"TPI1",1.24403587776475e-07,0.367973495670792,0.88,0.818,0.00355644976735388,2.2156028024744e-07
"SCN1B",1.28761618848818e-07,0.31783973838622,0.695,0.588,0.00368103715964999,2.2866287485221e-07
"LBH",1.34169464575456e-07,-0.278157833945956,0.321,0.491,0.00383563665328313,2.37583751024732e-07
"MMP25-AS1",1.5654293470247e-07,0.312473896189188,0.782,0.603,0.00447524941727422,2.7641009613179e-07
"TNFSF10",1.57740709551057e-07,-0.367220892177906,0.399,0.588,0.00450949140464561,2.77731505705279e-07
"RN7SL2",1.59496610458374e-07,-0.493728505065437,0.623,0.791,0.004559689099784,2.80025299043395e-07
"CD96",1.83274017132936e-07,0.35670146397139,0.929,0.8,0.00523943760179637,3.20859327445196e-07
"RPS2",1.94662311127037e-07,-0.323523443317126,0.828,0.912,0.00556500615049973,3.39834204170929e-07
"RPS10",2.05064046156809e-07,-0.368679436005312,0.724,0.838,0.00586237095153084,3.56984733872979e-07
"MAP3K8",2.10345314484499e-07,0.290638912710351,0.497,0.306,0.00601335185048285,3.6515001222309e-07
"UBA52",2.1577734227238e-07,-0.338113130193736,0.883,0.935,0.0061686426608828,3.73530525278238e-07
"BAZ2B",2.37401524820554e-07,0.465400430026874,0.86,0.809,0.00678683479157,4.09816040053359e-07
"PHYKPL",2.41761621714933e-07,0.47760714683873,0.617,0.471,0.0069114812415865,4.16180173314285e-07
"RGS10",2.42507933396266e-07,0.38010294122447,0.328,0.159,0.00693281679993245,4.1630528566359e-07
"AC010186.4",2.87187659188717e-07,0.402639301712824,0.334,0.162,0.00821012080088705,4.91639815453261e-07
"KLF6",2.91713151210218e-07,-0.475524903476322,0.981,0.997,0.00833949556679772,4.98007534386505e-07
"NUDT14",3.0430311166043e-07,0.284354261127543,0.367,0.206,0.00869941735614836,5.18069760347508e-07
"SAT1",3.11955338279685e-07,-0.289168218677751,0.455,0.65,0.00891817921073964,5.29638458947377e-07
"RARRES3",3.139372106851e-07,-0.37932379855187,0.315,0.515,0.00897483697906564,5.31543003296964e-07
"RN7SL1",3.20781093372186e-07,-0.495176498626629,0.656,0.797,0.00917048989732407,5.4164676421861e-07
"PPIP5K2",3.22102283624498e-07,0.357604210790187,0.721,0.615,0.00920826008425716,5.42395671062507e-07
"RPS7",3.24425542978957e-07,-0.28874319117911,0.805,0.912,0.00927467742268241,5.44823330328791e-07
"RPS15A",3.35734655018285e-07,-0.312593998937511,0.929,0.965,0.00959798231766274,5.62287308404608e-07
"CLIC1",3.71464857234883e-07,0.352328014367108,0.896,0.779,0.0106194373386308,6.20446707489616e-07
"RPL27",4.25244718799531e-07,-0.296092710005456,0.87,0.938,0.012156896021041,7.08359127272534e-07
"GZMA",4.31297030672734e-07,-1.29673150667755,0.159,0.3,0.0123299195128721,7.16509583214381e-07
"PRKCH",4.38708675437172e-07,0.264608312118713,0.701,0.529,0.0125418036133979,7.26868529276601e-07
"SNX10",4.49324884889499e-07,0.258992518632615,0.341,0.174,0.012845299809221,7.42467323159654e-07
"CLEC2D",4.58892560677674e-07,-0.288182729011573,0.705,0.812,0.0131188205246533,7.56254939996806e-07
"IPCEF1",4.83996484951083e-07,0.31942926039385,0.523,0.347,0.0138364915117815,7.95504860903641e-07
"CSF2",5.44111581505058e-07,0.335221303298071,0.101,0.012,0.0155550618920666,8.91938878965851e-07
"NOP53",5.60216791386905e-07,-0.252414084382226,0.896,0.938,0.0160154776321689,9.1590999226748e-07
"TUBA1A",5.82929224310207e-07,-0.275726918730438,0.364,0.556,0.0166647806645802,9.50528392146987e-07
"TBC1D31",6.56917353253707e-07,0.325905943191906,0.701,0.582,0.018779953294817,1.06835506397577e-06
"GYG1",7.24660971542538e-07,0.286314558377549,0.458,0.297,0.0207166078544581,1.17543433179341e-06
"PAM",7.82337905247266e-07,0.282041124435946,0.302,0.147,0.0223654760352088,1.26566708231102e-06
"BIN2",8.03895458066453e-07,-0.288896938280351,0.63,0.779,0.0229817633552038,1.29714724043099e-06
"TRADD",8.54879797982325e-07,-0.283541091178361,0.227,0.397,0.0244393036647187,1.3758221748778e-06
"CXCR4",9.0862443141789e-07,-0.386070634249154,0.922,0.982,0.0259757552453746,1.45851921718508e-06
"GGNBP2",1.08721592288366e-06,0.325717075896544,0.705,0.568,0.0310813288033982,1.74067212523861e-06
"PPP2R5C",1.23402331795019e-06,-0.260248559927913,0.838,0.935,0.03527825861356,1.97061087982743e-06
"FLNA",1.32297816407835e-06,-0.339822275764773,0.351,0.515,0.037821299754672,2.10721779742377e-06
"AL162726.3",1.32824990996859e-06,0.310234471349837,0.123,0.026,0.0379720084261822,2.11017594951309e-06
"NCR3",1.36645983026675e-06,0.319432065266156,0.321,0.162,0.039064353627666,2.16531326949962e-06
"HNRNPK",1.44925902442445e-06,0.383519056477373,0.955,0.912,0.0414314169902461,2.29064469845092e-06
"RPL18",1.46913013837337e-06,-0.285597724171937,0.88,0.935,0.0419994923958178,2.31612863651719e-06
"IKZF3",1.5115154706971e-06,-0.292344767360311,0.769,0.826,0.0432112042762888,2.37328559293575e-06
"LZTFL1",1.51306557219528e-06,0.315040511787024,0.438,0.274,0.0432555185779188,2.37328559293575e-06
"RN7SL5P",1.68583478547089e-06,-0.380858738620198,0.656,0.797,0.0481946448470418,2.63758455043294e-06
"RPS4X",1.76018932039347e-06,-0.287785211222549,0.834,0.935,0.0503202922914086,2.74696212122012e-06
"RPS9",1.87775838963443e-06,-0.253118447111075,0.779,0.891,0.0536813568428692,2.92305965943093e-06
"SELENOS",1.94225016500045e-06,0.480108015705038,0.539,0.374,0.055525047717033,3.01585578384493e-06
"YWHAQ",1.9631728033666e-06,0.291030816437188,0.831,0.676,0.0561231841026443,3.04070374055278e-06
"SNHG22",2.00556188277074e-06,-0.293856124772011,0.039,0.147,0.0573350031046499,3.09859310888079e-06
"U2",2.05048196069376e-06,0.546318764432523,0.432,0.274,0.0586191782923131,3.16009439328863e-06
"CHD9",2.18158425462967e-06,0.344661194946529,0.623,0.482,0.0623671306713529,3.35377877950531e-06
"CYTOR",2.2308282169018e-06,-0.284057853223793,0.065,0.191,0.0637749170647887,3.42097230284197e-06
"GLRX",2.31719113104038e-06,-0.466927417436312,0.532,0.653,0.0662438600541824,3.5446141558984e-06
"LARP7",2.39075955245876e-06,0.401467698135791,0.513,0.341,0.0683470340856911,3.64812198375189e-06
"RBL2",2.62444850098818e-06,0.32210162488018,0.766,0.682,0.07502773374625,3.99485018130713e-06
"MED30",2.83682807889939e-06,0.265131469035066,0.351,0.188,0.0810992411195756,4.3075178200487e-06
"HMGB2",3.36055401439608e-06,-0.295869272116008,0.266,0.438,0.0960715181635553,5.09025093357054e-06
"TXLNGY",3.50257972453731e-06,-0.262231970552598,0.045,0.153,0.100131749165073,5.29240652754048e-06
"HOTAIRM1",3.57988439366696e-06,0.251645163503851,0.205,0.079,0.102341735046151,5.39602086655166e-06
"STAU2",4.14044530681912e-06,0.451193786321755,0.62,0.515,0.118367050431345,6.22577907448715e-06
"TRAPPC1",4.23978575908138e-06,0.339553347854293,0.646,0.474,0.121206995280619,6.35967863862208e-06
"ENTPD1",4.53796843752146e-06,0.376304448666688,0.961,0.968,0.129731441691863,6.79047093072218e-06
"SCML4",4.6924502660422e-06,0.392189119540598,0.795,0.665,0.134147768205614,7.00467213626589e-06
"FOS",4.70742576420101e-06,-0.292407021453355,1,1,0.134575887746978,7.01009427054511e-06
"RPL12",5.23642924148911e-06,-0.2753679119897,0.734,0.862,0.149699039155691,7.77911844048142e-06
